Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
18.247, -2, -1, 419.775, 165.983, 297, 180, 0, 0, 1, 4.41569, 15, 429.776, 185.983, 297, -180, 5.86767e-05, 0.000197017
50.364, -2, -2, 400.982, -292.192, 297, 180, 0, 0, 1, 9.62942, 31, 430.982, -272.192, 297, -180, 5.86821e-05, 0.000197017
Bisect
23.035, -1, -1, 429.776, 185.983, 297, 180, 0, 0, 1, 19.5161, 155, 439.137, 204.768, 297, -180, 5.86788e-05, 0.000197016
60.372, -1, -2, 430.982, -272.192, 297, 180, 0, 0, 1, 20.0341, 157, 431.385, -251.943, 297, -180, 5.86908e-05, 0.000197015
Fine Spiral Search
82.944, 0, 0, 388.344, 205.63, 297, 180, 0, 0, 1, 0.88085, 17, 387.903, 206.63, 297, -180, 5.86798e-05, 0.000197017
88.802, 0, 1, 380.151, -250.081, 297, -180, 5.86798e-05, 0.000197017, 1, 0.103978, 3, 380.155, -250.046, 297, -180, 5.86809e-05, 0.000197021
93.663, 1, 0, 387.903, 206.63, 297, -180, 5.86798e-05, 0.000197017, 1, 0.103667, 3, 387.903, 206.629, 297, -180, 5.86808e-05, 0.000197024
98.54, 1, 1, 380.155, -250.046, 297, -180, 5.86809e-05, 0.000197021, 1, 7.73725e-05, 1, 380.155, -250.046, 297, -180, 5.86868e-05, 0.000197015
