Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
14.195, -2, -1, 414.445, 288.783, 297, 180, 0, 0, 1, 20.1325, 61, 424.444, 328.783, 297, -180, 5.86808e-05, 0.000197011
68.978, -2, -2, 429.723, -171.747, 297, 180, 0, 0, 1, 20.5687, 61, 439.722, -131.746, 297, -180, 5.86767e-05, 0.00019702
Bisect
34.705, -1, -1, 424.444, 328.783, 297, 180, 0, 0, 1, 26.2714, 213, 410.078, 343.534, 297, -180, 5.86849e-05, 0.000197008
89.923, -1, -2, 439.722, -131.746, 297, 180, 0, 0, 1, 23.3115, 186, 439.724, -114.533, 297, -180, 5.86767e-05, 0.000197022
Fine Spiral Search
115.769, 0, 0, 359.384, 340.253, 297, 180, 0, 0, 1, 37.3864, 677, 353.834, 344.209, 297, -180, 5.86777e-05, 0.000197012
158.037, 0, 1, 383.48, -113.858, 297, -180, 5.86777e-05, 0.000197012, 1, 18.6196, 337, 378.981, -114.858, 297, -180, 5.86819e-05, 0.00019702
181.625, 1, 0, 353.834, 344.209, 297, -180, 5.86777e-05, 0.000197012, 1, 0.327716, 7, 353.835, 344.708, 297, -180, 5.8681e-05, 0.000197012
186.922, 1, 1, 378.981, -114.858, 297, -180, 5.86819e-05, 0.00019702, 1, 0.000532924, 1, 378.981, -114.858, 297, -180, 5.8683e-05, 0.000197006
