Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.479, -2, -1, 455.173, 258.296, 297, 180, 0, 0, 1, 0.568631, 3, 465.173, 258.296, 297, -180, 5.8685e-05, 0.000197034
Bisect
21.415, -1, -1, 465.173, 258.296, 297, 180, 0, 0, 1, 23.2333, 186, 476.916, 247.285, 297, -180, 5.8685e-05, 0.000197034
51.915, -1, -2, 461.912, -197.814, 297, 180, 0, 0, 1, 23.5533, 189, 476.661, -209.727, 297, -180, 5.86836e-05, 0.000197031
Fine Spiral Search
77.994, 0, 0, 426.116, 247.313, 297, 180, 0, 0, 1, 3.27807, 63, 425.823, 248.47, 297, -180, 5.86789e-05, 0.00019702
86.216, 0, 1, 425.568, -208.543, 297, -180, 5.86789e-05, 0.00019702, 1, 0.000137376, 1, 425.568, -208.543, 297, -180, 5.8685e-05, 0.000197021
91.201, 1, 0, 425.823, 248.47, 297, -180, 5.86789e-05, 0.00019702, 1, 0.000148429, 1, 425.823, 248.469, 297, -180, 5.86811e-05, 0.000197024
96.263, 1, 1, 425.568, -208.543, 297, -180, 5.8685e-05, 0.000197021, 1, 0.000171325, 1, 425.568, -208.542, 297, -180, 5.86948e-05, 0.000197007
