Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
12.991, -2, -1, 399.827, 201.175, 297, 180, 0, 0, 1, 4.64011, 15, 409.827, 221.174, 297, -180, 5.8689e-05, 0.000197024
51.542, -2, -2, 388.569, -259.471, 297, 180, 0, 0, 1, 9.44036, 31, 418.568, -239.471, 297, -180, 5.86849e-05, 0.00019701
Bisect
17.989, -1, -1, 409.827, 221.174, 297, 180, 0, 0, 1, 25.5246, 210, 422.715, 239.373, 297, -180, 5.8689e-05, 0.000197024
61.349, -1, -2, 418.568, -239.471, 297, 180, 0, 0, 1, 23.1252, 185, 425.056, -218.006, 297, -180, 5.86849e-05, 0.000197016
Fine Spiral Search
87.022, 0, 0, 371.916, 239.113, 297, 180, 0, 0, 1, 63.8642, 1159, 364.197, 245.055, 297, -180, 5.86827e-05, 0.000197016
155.758, 0, 1, 366.538, -212.324, 297, -180, 5.86827e-05, 0.000197016, 1, 8.64736, 159, 363.538, -214.823, 297, -180, 5.86848e-05, 0.000197017
169.269, 1, 0, 364.197, 245.055, 297, -180, 5.86827e-05, 0.000197016, 1, 0.000124744, 1, 364.197, 245.054, 297, -180, 5.86789e-05, 0.000197029
174.137, 1, 1, 363.538, -214.823, 297, -180, 5.86848e-05, 0.000197017, 1, 0.104279, 3, 363.539, -214.823, 297, -180, 5.868e-05, 0.000197033
