Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.92, -2, -1, 380.902, 327.848, 297, 180, 0, 0, 1, 19.8989, 59, 410.902, 367.847, 297, -180, 5.86767e-05, 0.000197022
67.184, -2, -2, 411.44, -131.922, 297, 180, 0, 0, 1, 19.5037, 59, 441.44, -91.9231, 297, -180, 5.86827e-05, 0.000197025
Bisect
34.225, -1, -1, 410.902, 367.847, 297, 180, 0, 0, 1, 24.9555, 202, 407.868, 384.951, 297, -180, 5.86838e-05, 0.000197021
87.042, -1, -2, 441.44, -91.9231, 297, 180, 0, 0, 1, 21.8576, 176, 449.767, -71.4234, 297, -180, 5.86807e-05, 0.000197024
Fine Spiral Search
111.477, 0, 0, 357.28, 380.307, 297, 180, 0, 0, 1, 26.6788, 485, 352.703, 385.398, 297, -180, 5.8679e-05, 0.000197012
143.127, 0, 1, 394.602, -70.9762, 297, -180, 5.8679e-05, 0.000197012, 1, 22.8925, 419, 389.602, -73.4964, 297, -180, 5.86952e-05, 0.000197019
170.97, 1, 0, 352.703, 385.398, 297, -180, 5.8679e-05, 0.000197012, 1, 7.81621e-05, 1, 352.703, 385.398, 297, -180, 5.86779e-05, 0.000197025
175.935, 1, 1, 389.602, -73.4964, 297, -180, 5.86952e-05, 0.000197019, 1, 0.000158693, 1, 389.602, -73.4958, 297, -180, 5.86877e-05, 0.000197042
