Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.025, -2, -1, 447.645, 238.656, 297, 180, 0, 0, 1, 0.554266, 3, 457.716, 238.702, 296.998, 179.998, -0.013325, 0.00248343
Bisect
20.935, -1, -1, 457.716, 238.702, 297, 180, 0, 0, 1, 22.9195, 187, 474.838, 230.625, 296.973, 179.999, -0.0144635, -0.000358926
56.095, -1, -2, 449.606, -217.499, 297, 180, 0, 0, 1, 23.8479, 196, 470.527, -226.217, 296.983, 179.999, 0.000879211, 0.00122269
Fine Spiral Search
87.462, 0, 0, 424.04, 231.105, 297, 180, 0, 0, 1, 9.00049e-05, 1, 424.002, 231.174, 297, 179.993, 0.00464244, 0.00200596
92.497, 0, 1, 419.691, -225.668, 297, 179.993, 0.00464244, 0.00200596, 1, 15.191, 285, 420.236, -221.897, 296.938, 179.998, 0.0207319, 0.0184511
112.537, 1, 0, 424.002, 231.174, 297, 179.993, 0.00464244, 0.00200596, 1, 0.103919, 3, 424.003, 231.197, 296.962, 179.993, 0.0116447, -0.00208814
117.377, 1, 1, 420.236, -221.897, 296.938, 179.998, 0.0207319, 0.0184511, 1, 4.13471, 79, 419.73, -221.763, 296.871, -179.994, 0.0304863, 0.0396676
