Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.091, -2, -1, 473.033, 283.243, 297, 180, 0, 0, 1, 3.47568, 13, 493.07, 293.331, 296.943, -179.996, 0.00460652, -0.00457334
57.049, -2, -2, 472.16, -174.892, 297, 180, 0, 0, 1, 9.04762, 31, 502.122, -154.876, 296.996, -179.994, -0.00118239, 0.008967
Bisect
23.936, -1, -1, 493.07, 293.331, 297, 180, 0, 0, 1, 25.5365, 210, 498.099, 309.454, 297.046, -179.991, -0.00373145, -0.000441254
66.463, -1, -2, 502.122, -154.876, 297, 180, 0, 0, 1, 26.6758, 219, 511.423, -149.423, 297.003, -179.99, -0.00257836, 0.00143679
Fine Spiral Search
95.689, 0, 0, 447.321, 307.98, 297, 180, 0, 0, 1, 26.0646, 485, 442.197, 313.606, 296.991, 179.993, 0.00302986, -0.00392845
126.718, 0, 1, 455.52, -145.271, 296.991, 179.993, 0.00302986, -0.00392845, 1, 18.5167, 345, 450.836, -144.265, 296.984, 179.997, 0.00955231, -0.0116162
150.011, 1, 0, 442.197, 313.606, 296.991, 179.993, 0.00302986, -0.00392845, 1, 4.02653e-05, 1, 442.165, 313.657, 296.92, 179.985, 0.00406188, -0.00466842
154.875, 1, 1, 450.836, -144.265, 296.984, 179.997, 0.00955231, -0.0116162, 1, 4.16377, 79, 450.224, -144.883, 296.985, 179.997, 0.0231088, -0.0240701
