Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
19.718, -2, -1, 434.564, 285.798, 297, 180, 0, 0, 1, 0.000948603, 1, 434.564, 285.797, 297, -180, 5.86745e-05, 0.000197014
54.247, -2, -2, 434.491, -172.338, 297, 180, 0, 0, 1, 3.75215, 13, 454.491, -162.336, 297, -180, 5.86828e-05, 0.000197016
Bisect
20.089, -1, -1, 434.564, 285.797, 297, 180, 0, 0, 1, 26.4073, 219, 450.174, 302.048, 297, -180, 5.86745e-05, 0.000197014
58.363, -1, -2, 454.491, -162.336, 297, 180, 0, 0, 1, 25.997, 213, 456.648, -154.913, 297, -180, 5.86828e-05, 0.000197018
Fine Spiral Search
86.893, 0, 0, 399.379, 301.329, 297, 180, 0, 0, 1, 30.6701, 577, 393.942, 306.808, 297, -180, 5.8681e-05, 0.000197018
122.509, 0, 1, 400.416, -150.153, 297, -180, 5.8681e-05, 0.000197018, 1, 18.4752, 347, 396.548, -151.732, 297, -180, 5.86838e-05, 0.000197023
145.748, 1, 0, 393.942, 306.808, 297, -180, 5.8681e-05, 0.000197018, 1, 0.000156324, 1, 393.942, 306.807, 297, -180, 5.86716e-05, 0.000197016
150.696, 1, 1, 396.548, -151.732, 297, -180, 5.86838e-05, 0.000197023, 1, 0.000258566, 1, 396.548, -151.732, 297, -180, 5.86739e-05, 0.00019702
