Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
18.842, -2, -1, 427.991, 181.594, 297, 180, 0, 0, 1, 4.12265, 15, 438.004, 201.628, 296.95, -179.995, 0.00357867, 0.0163051
50.547, -2, -2, 421.998, -276.927, 297, 180, 0, 0, 1, 8.89159, 31, 451.98, -256.92, 296.917, -179.989, 0.00477745, 0.00428499
Bisect
23.33, -1, -1, 438.004, 201.628, 297, 180, 0, 0, 1, 19.4165, 156, 439.14, 221.387, 297.004, -179.986, -0.00662482, 0.0142027
59.798, -1, -2, 451.98, -256.92, 297, 180, 0, 0, 1, 19.243, 154, 444.732, -235.348, 296.979, -179.997, -0.00390687, -0.0149968
Fine Spiral Search
81.592, 0, 0, 388.344, 220.765, 297, 180, 0, 0, 1, 0.877575, 17, 388.811, 221.447, 296.942, 179.997, 0.0207998, 0.00631838
87.437, 0, 1, 394.403, -235.287, 296.942, 179.997, 0.0207998, 0.00631838, 1, 0.104736, 3, 394.32, -235.315, 296.884, -179.987, 0.0364871, 0.00712668
92.304, 1, 0, 388.811, 221.447, 296.942, 179.997, 0.0207998, 0.00631838, 1, 30.3209, 565, 389.324, 221.333, 297.021, -179.991, 0.0106163, 8.74336e-05
127.29, 1, 1, 394.32, -235.315, 296.884, -179.987, 0.0364871, 0.00712668, 1, 3.51335e-05, 1, 394.308, -232.906, 296.803, -179.977, 0.0462392, 0.0141751
