Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.294, -2, -1, 441.893, 211.978, 297, 180, 0, 0, 1, 0.660363, 3, 451.893, 211.976, 297, -180, 5.86909e-05, 0.000197018
43.757, -2, -2, 434.95, -246.727, 297, 180, 0, 0, 1, 0.657577, 3, 444.949, -246.727, 297, -180, 5.86796e-05, 0.000197011
Bisect
14.31, -1, -1, 451.893, 211.976, 297, 180, 0, 0, 1, 21.8505, 176, 459.81, 226.728, 297, -180, 5.86909e-05, 0.000197018
44.774, -1, -2, 444.949, -246.727, 297, 180, 0, 0, 1, 21.8613, 176, 455.904, -230.788, 297, -180, 5.86796e-05, 0.000197011
Fine Spiral Search
69.17, 0, 0, 409.012, 227.162, 297, 180, 0, 0, 1, 0.86865, 17, 409.517, 227.439, 297, -180, 5.86848e-05, 0.000197018
75.005, 0, 1, 405.611, -230.077, 297, -180, 5.86848e-05, 0.000197018, 1, 0.00010619, 1, 405.611, -230.077, 297, -180, 5.86786e-05, 0.000197021
79.975, 1, 0, 409.517, 227.439, 297, -180, 5.86848e-05, 0.000197018, 1, 0.000116454, 1, 409.517, 227.44, 297, -180, 5.86651e-05, 0.000197009
84.951, 1, 1, 405.611, -230.077, 297, -180, 5.86786e-05, 0.000197021, 1, 0.103977, 3, 405.611, -230.078, 297, -180, 5.86533e-05, 0.000197011
