Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
18.669, -2, -1, 380.903, 175.769, 297, 180, 0, 0, 1, 3.26097, 13, 400.851, 185.88, 296.98, 179.999, 0.00640334, -0.00506003
52.793, -2, -2, 372.51, -282.714, 297, 180, 0, 0, 1, 3.35804, 13, 392.49, -272.693, 297.147, 179.977, -0.0155837, 0.0210795
Bisect
22.312, -1, -1, 400.851, 185.88, 297, 180, 0, 0, 1, 22.8776, 186, 409.868, 196.161, 296.923, 179.999, 0.0153156, 0.00320402
56.531, -1, -2, 392.49, -272.693, 297, 180, 0, 0, 1, 23.712, 191, 410.707, -260.756, 297.142, 179.974, -0.0168961, 0.023775
Fine Spiral Search
82.806, 0, 0, 359.068, 196.068, 297, 180, 0, 0, 1, 2.52645e-05, 1, 358.954, 196.217, 296.927, 179.996, 0.0183045, -0.00996728
87.775, 0, 1, 359.794, -260.7, 296.927, 179.996, 0.0183045, -0.00996728, 1, 0.110413, 3, 359.866, -258.638, 296.84, -179.991, 0.0248225, -0.020787
92.665, 1, 0, 358.954, 196.217, 296.927, 179.996, 0.0183045, -0.00996728, 1, 6.71088e-05, 1, 358.892, 196.397, 296.868, 179.999, 0.0346281, -0.0291237
97.425, 1, 1, 359.866, -258.638, 296.84, -179.991, 0.0248225, -0.020787, 1, 0.105756, 3, 359.846, -258.689, 296.895, -179.999, 0.0192387, -0.035238
