Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
19.548, -2, -1, 437.869, 179.442, 297, 180, 0, 0, 1, 3.55474, 13, 457.763, 189.506, 296.998, 179.994, 0.0106354, 0.0149042
50.18, -2, -2, 422.276, -278.853, 297, 180, 0, 0, 1, 9.21606, 31, 452.237, -258.882, 296.99, -179.998, 0.00300195, -0.00445343
Bisect
23.465, -1, -1, 457.763, 189.506, 297, 180, 0, 0, 1, 19.1389, 153, 457.51, 209.26, 296.978, 179.996, 0.0172991, 0.0142547
59.764, -1, -2, 452.237, -258.882, 297, 180, 0, 0, 1, 23.3133, 190, 452.737, -247.182, 296.992, 179.991, 0.00337, 0.00645985
Fine Spiral Search
85.609, 0, 0, 406.713, 209.791, 297, 180, 0, 0, 1, 1.7296, 33, 408.033, 210.963, 296.876, 179.988, 0.0416843, 0.0081379
92.308, 0, 1, 403.259, -245.479, 296.876, 179.988, 0.0416843, 0.0081379, 1, 2.09222e-05, 1, 403.215, -245.51, 296.792, -179.995, 0.0511207, -0.000579489
97.157, 1, 0, 408.033, 210.963, 296.876, 179.988, 0.0416843, 0.0081379, 1, 2.40802e-05, 1, 407.968, 210.322, 296.778, 179.978, 0.0640997, 0.00606148
102.017, 1, 1, 403.215, -245.51, 296.792, -179.995, 0.0511207, -0.000579489, 1, 5.0529e-05, 1, 403.186, -245.543, 296.693, -179.981, 0.0696355, -0.00319914
