Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.366, -2, -1, 473.383, 281.265, 297, 180, 0, 0, 1, 1.56849, 7, 463.391, 281.261, 296.829, 179.999, 0.0214197, -0.000347432
Bisect
22.29, -1, -1, 463.391, 281.261, 297, 180, 0, 0, 1, 28.431, 235, 443.787, 286.097, 296.836, 179.991, 0.0208424, -0.00031313
58.08, -1, -2, 482.076, -181.567, 297, 180, 0, 0, 1, 26.4934, 216, 461.805, -174.213, 297.006, 179.992, -0.00165363, 0.00998943
Fine Spiral Search
87.496, 0, 0, 393.026, 284.11, 297, 180, 0, 0, 1, 17.1703, 323, 390.137, 287.729, 297.067, -179.988, -0.00387156, 0.00368791
109.622, 0, 1, 408.156, -172.581, 297.067, -179.988, -0.00387156, 0.00368791, 1, 37.2517, 699, 401.429, -170.801, 296.935, -179.972, 0.0181182, 0.00529195
151.629, 1, 0, 390.137, 287.729, 297.067, -179.988, -0.00387156, 0.00368791, 1, 0.000100269, 1, 390.047, 287.776, 297.031, -179.993, 0.0118393, 0.0113627
156.572, 1, 1, 401.429, -170.801, 296.935, -179.972, 0.0181182, 0.00529195, 1, 0.104484, 3, 401.384, -170.878, 296.853, -179.964, 0.0343461, 0.00126685
