Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.295, -2, -1, 432.649, 183.593, 297, 180, 0, 0, 1, 3.86066, 13, 452.649, 193.595, 297, -180, 5.86747e-05, 0.000197017
48.395, -2, -2, 430.509, -275.159, 297, 180, 0, 0, 1, 3.98222, 13, 450.51, -265.157, 297, -180, 5.86933e-05, 0.000197023
Bisect
17.536, -1, -1, 452.649, 193.595, 297, 180, 0, 0, 1, 23.257, 187, 452.883, 204.03, 297, -180, 5.86818e-05, 0.000197014
52.747, -1, -2, 450.51, -265.157, 297, 180, 0, 0, 1, 22.8985, 184, 452.77, -253.656, 297, -180, 5.86933e-05, 0.000197023
Fine Spiral Search
78.204, 0, 0, 402.083, 204.043, 297, 180, 0, 0, 1, 0.000135402, 1, 402.085, 204.031, 297, -180, 5.87013e-05, 0.000197009
83.175, 0, 1, 401.972, -253.655, 297, -180, 5.87013e-05, 0.000197009, 1, 0.76772, 15, 402.972, -253.158, 297, -180, 5.8679e-05, 0.000197023
88.931, 1, 0, 402.085, 204.031, 297, -180, 5.87013e-05, 0.000197009, 1, 0.323652, 7, 401.794, 204.24, 297, -180, 5.86892e-05, 0.000197023
94.124, 1, 1, 402.972, -253.158, 297, -180, 5.8679e-05, 0.000197023, 1, 0.000183957, 1, 402.972, -253.159, 297, -180, 5.86882e-05, 0.000197034
