Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
19.92, -2, -1, 499.993, 279.342, 297, 180, 0, 0, 1, 23.2748, 69, 459.993, 289.342, 297, -180, 5.86819e-05, 0.000197023
80.165, -2, -2, 514.34, -183.349, 297, 180, 0, 0, 1, 23.1747, 69, 474.341, -173.351, 297, -180, 5.8681e-05, 0.00019702
Bisect
43.578, -1, -1, 459.993, 289.342, 297, 180, 0, 0, 1, 29.0065, 238, 444.483, 278.439, 297, -180, 5.86819e-05, 0.000197023
103.699, -1, -2, 474.341, -173.351, 297, 180, 0, 0, 1, 27.3568, 222, 461.527, -180.849, 297, -180, 5.8681e-05, 0.000197019
Fine Spiral Search
133.809, 0, 0, 393.718, 276.555, 297, 180, 0, 0, 1, 21.7273, 403, 389.219, 281.557, 297, -180, 5.86706e-05, 0.000197019
160.606, 0, 1, 406.264, -177.73, 297, -180, 5.86706e-05, 0.000197019, 1, 22.3232, 413, 401.264, -177.229, 297, -180, 5.86739e-05, 0.00019702
187.819, 1, 0, 389.219, 281.557, 297, -180, 5.86706e-05, 0.000197019, 1, 8.52677e-05, 1, 389.22, 281.557, 297, -180, 5.86737e-05, 0.000197019
192.697, 1, 1, 401.264, -177.229, 297, -180, 5.86739e-05, 0.00019702, 1, 0.103505, 3, 401.264, -177.228, 297, -180, 5.86899e-05, 0.000197006
