Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.32, -2, -1, 465.997, 280.786, 297, 180, 0, 0, 1, 3.56184, 13, 485.973, 290.847, 297.043, 179.995, -0.010975, 0.0136667
58.341, -2, -2, 463.525, -177.343, 297, 180, 0, 0, 1, 8.91378, 31, 493.525, -157.339, 296.937, -179.983, -5.76656e-05, -0.00233371
Bisect
24.261, -1, -1, 485.973, 290.847, 297, 180, 0, 0, 1, 26.2671, 215, 486.76, 306.037, 296.969, 179.999, 0.00302668, 0.0116314
67.614, -1, -2, 493.525, -157.339, 297, 180, 0, 0, 1, 26.9623, 222, 500.027, -153.698, 296.988, -179.998, -0.00349526, -0.00377513
Fine Spiral Search
97.118, 0, 0, 435.981, 304.571, 297, 180, 0, 0, 1, 62.6646, 1157, 429.577, 309.004, 296.952, -179.997, -0.00195193, 0.0228469
164.637, 0, 1, 442.844, -150.731, 296.952, -179.997, -0.00195193, 0.0228469, 1, 1.07239, 21, 441.825, -150.32, 296.844, -179.978, 0.00798606, 0.0160067
170.674, 1, 0, 429.577, 309.004, 296.952, -179.997, -0.00195193, 0.0228469, 1, 5.64504e-05, 1, 429.546, 309.109, 296.925, -179.995, -0.000762846, 0.0331041
175.637, 1, 1, 441.825, -150.32, 296.844, -179.978, 0.00798606, 0.0160067, 1, 0.321139, 7, 441.286, -150.41, 296.892, -179.984, 0.002638, 0.00420936
