Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.772, -2, -1, 497.321, 246.223, 297, 180, 0, 0, 1, 12.6595, 39, 467.322, 266.225, 297, -180, 5.86787e-05, 0.000197014
70.722, -2, -2, 506.015, -216.609, 297, 180, 0, 0, 1, 12.3658, 39, 476.015, -196.608, 297, -180, 5.86704e-05, 0.000197012
Bisect
33.798, -1, -1, 467.322, 266.225, 297, 180, 0, 0, 1, 29.0254, 240, 449.571, 265.224, 297, -180, 5.86737e-05, 0.00019701
83.448, -1, -2, 476.015, -196.608, 297, 180, 0, 0, 1, 27.2728, 223, 462.592, -194.03, 297, -180, 5.86704e-05, 0.000197012
Fine Spiral Search
113.27, 0, 0, 398.792, 263.784, 297, 180, 0, 0, 1, 26.1021, 487, 393.789, 268.685, 297, -180, 5.86765e-05, 0.000197014
144.341, 0, 1, 406.81, -190.569, 297, -180, 5.86765e-05, 0.000197014, 1, 18.0305, 337, 402.309, -190.569, 297, -180, 5.86766e-05, 0.00019702
167.343, 1, 0, 393.789, 268.685, 297, -180, 5.86765e-05, 0.000197014, 1, 8.72415e-05, 1, 393.789, 268.686, 297, -180, 5.86807e-05, 0.000197018
172.205, 1, 1, 402.309, -190.569, 297, -180, 5.86766e-05, 0.00019702, 1, 0.116173, 3, 402.334, -190.432, 297, -180, 5.86765e-05, 0.000197014
