Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.819, -2, -1, 385.367, 243.861, 297, 180, 0, 0, 1, 9.7563, 31, 415.368, 263.863, 297, -180, 5.86787e-05, 0.000197026
58.522, -2, -2, 380.542, -216.897, 297, 180, 0, 0, 1, 9.65759, 31, 410.542, -196.897, 297, -180, 5.86995e-05, 0.000197019
Bisect
23.949, -1, -1, 415.368, 263.863, 297, 180, 0, 0, 1, 26.7538, 220, 415.118, 277.862, 297, -180, 5.86829e-05, 0.000197027
68.563, -1, -2, 410.542, -196.897, 297, 180, 0, 0, 1, 23.4925, 192, 420.443, -180.147, 297, -180, 5.86995e-05, 0.000197019
Fine Spiral Search
94.61, 0, 0, 364.321, 277.271, 297, 180, 0, 0, 1, 31.7435, 579, 358.822, 283.272, 297, -180, 5.86848e-05, 0.000197021
131.334, 0, 1, 364.148, -174.737, 297, -180, 5.86848e-05, 0.000197021, 1, 15.089, 275, 360.148, -178.239, 297, -180, 5.86748e-05, 0.000197019
151.294, 1, 0, 358.822, 283.272, 297, -180, 5.86848e-05, 0.000197021, 1, 0.000224223, 1, 358.823, 282.985, 297, -180, 5.86772e-05, 0.000197018
156.148, 1, 1, 360.148, -178.239, 297, -180, 5.86748e-05, 0.000197019, 1, 0.107763, 3, 360.148, -178.239, 297, -180, 5.86768e-05, 0.000197013
