Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.278, -2, -1, 473.676, 316.55, 297, 180, 0, 0, 1, 2.33774, 9, 473.675, 306.55, 297, -180, 5.86872e-05, 0.000197025
51.264, -2, -2, 493.147, -139.193, 297, 180, 0, 0, 1, 2.43494, 9, 493.146, -149.193, 297, -180, 5.8686e-05, 0.000197017
Bisect
22.976, -1, -1, 473.675, 306.55, 297, 180, 0, 0, 1, 21.1401, 167, 488.427, 288.561, 297, -180, 5.86984e-05, 0.000197021
54.056, -1, -2, 493.146, -149.193, 297, 180, 0, 0, 1, 20.8576, 163, 501.049, -168.444, 297, -180, 5.8686e-05, 0.000197017
Fine Spiral Search
77.434, 0, 0, 437.646, 287.158, 297, 180, 0, 0, 1, 1.76933, 35, 438.647, 288.659, 297, -180, 5.8684e-05, 0.000197016
84.148, 0, 1, 451.269, -168.345, 297, -180, 5.8684e-05, 0.000197016, 1, 7.46092e-05, 1, 451.268, -168.345, 297, -180, 5.86774e-05, 0.000197029
89, 1, 0, 438.647, 288.659, 297, -180, 5.8684e-05, 0.000197016, 1, 0.000274752, 1, 438.677, 287.544, 297, -180, 5.86858e-05, 0.000197025
93.84, 1, 1, 451.268, -168.345, 297, -180, 5.86774e-05, 0.000197029, 1, 0.000272383, 1, 451.268, -168.346, 297, -180, 5.86871e-05, 0.000197013
