Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
14.02, -2, -1, 461.574, 322.817, 297, 180, 0, 0, 1, 11.8184, 37, 441.573, 352.817, 297, -180, 5.86873e-05, 0.000197017
61.606, -2, -2, 484.083, -137.417, 297, 180, 0, 0, 1, 5.18329, 17, 474.082, -117.417, 297, -180, 5.86847e-05, 0.00019703
Bisect
26.208, -1, -1, 441.573, 352.817, 297, 180, 0, 0, 1, 27.5757, 226, 428.073, 353.663, 297, -180, 5.86873e-05, 0.000197017
67.148, -1, -2, 474.082, -117.417, 297, 180, 0, 0, 1, 24.3206, 198, 466.535, -103.417, 297, -180, 5.86847e-05, 0.000197029
Fine Spiral Search
94.027, 0, 0, 377.451, 349.403, 297, 180, 0, 0, 1, 26.1071, 483, 374.489, 354.61, 297, -180, 5.87075e-05, 0.000197018
125.116, 0, 1, 412.951, -102.47, 297, -180, 5.87075e-05, 0.000197018, 1, 43.8728, 805, 405.951, -104.911, 297, -180, 5.86955e-05, 0.000197021
173.858, 1, 0, 374.489, 354.61, 297, -180, 5.87075e-05, 0.000197018, 1, 0.109662, 3, 374.489, 354.611, 297, -180, 5.87038e-05, 0.000197021
178.944, 1, 1, 405.951, -104.911, 297, -180, 5.86955e-05, 0.000197021, 1, 8.21097e-05, 1, 405.951, -104.91, 297, -180, 5.87016e-05, 0.000197025
