Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.447, -2, -1, 460.206, 221.386, 297, 180, 0, 0, 1, 0.567673, 3, 470.205, 221.386, 297, -180, 5.8693e-05, 0.000197012
45.222, -2, -2, 454.864, -237.34, 297, 180, 0, 0, 1, 3.85855, 13, 474.864, -227.34, 297, -180, 5.86891e-05, 0.00019701
Bisect
14.383, -1, -1, 470.205, 221.386, 297, 180, 0, 0, 1, 23.479, 190, 484.479, 231.17, 297, -180, 5.86859e-05, 0.000197014
49.446, -1, -2, 474.864, -227.34, 297, 180, 0, 0, 1, 24.1957, 197, 488.115, -225.747, 297, -180, 5.86891e-05, 0.00019701
Fine Spiral Search
76.088, 0, 0, 433.68, 230.766, 297, 180, 0, 0, 1, 35.3827, 647, 440.18, 234.134, 297, -180, 5.86839e-05, 0.000197022
116.426, 0, 1, 443.816, -222.783, 297, -180, 5.86839e-05, 0.000197022, 1, 11.2094, 207, 440.315, -222.782, 297, -180, 5.86768e-05, 0.000197021
132.604, 1, 0, 440.18, 234.134, 297, -180, 5.86839e-05, 0.000197022, 1, 8.88206e-05, 1, 440.18, 234.136, 297, -180, 5.86839e-05, 0.000197012
137.459, 1, 1, 440.315, -222.782, 297, -180, 5.86768e-05, 0.000197021, 1, 0.10445, 3, 440.344, -222.701, 297, -180, 5.8683e-05, 0.000197002
