Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.078, -2, -1, 383.017, 255.564, 297, 180, 0, 0, 1, 3.99425, 13, 403.017, 265.589, 297, -180, 5.86725e-05, 0.000197004
48.936, -2, -2, 386.234, -205.209, 297, 180, 0, 0, 1, 10.2457, 31, 416.234, -185.207, 297, -180, 5.8684e-05, 0.000197018
Bisect
17.433, -1, -1, 403.017, 265.589, 297, 180, 0, 0, 1, 23.7037, 193, 411.309, 287.84, 297, -180, 5.86725e-05, 0.000197004
59.558, -1, -2, 416.234, -185.207, 297, 180, 0, 0, 1, 24.3323, 199, 422.195, -170.458, 297, -180, 5.8684e-05, 0.000197018
Fine Spiral Search
86.657, 0, 0, 360.523, 286.633, 297, 180, 0, 0, 1, 31.9652, 581, 354.524, 292.134, 297, -180, 5.8684e-05, 0.000197018
123.706, 0, 1, 365.41, -166.164, 297, -180, 5.8684e-05, 0.000197018, 1, 11.6356, 211, 361.91, -168.386, 297, -180, 5.8691e-05, 0.000197022
140.222, 1, 0, 354.524, 292.134, 297, -180, 5.8684e-05, 0.000197018, 1, 0.00014685, 1, 354.524, 292.107, 297, -180, 5.86842e-05, 0.000197028
145.123, 1, 1, 361.91, -168.386, 297, -180, 5.8691e-05, 0.000197022, 1, 0.000315412, 1, 361.91, -168.386, 297, -180, 5.86933e-05, 0.000197025
