Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
18.746, -2, -1, 349.693, 193.237, 297, 180, 0, 0, 1, 29.6558, 89, 399.689, 213.263, 297, -180, 5.86791e-05, 0.000197023
78.851, -2, -2, 351.495, -264.537, 297, 180, 0, 0, 1, 30.1703, 89, 401.495, -244.537, 297, -180, 5.86955e-05, 0.000197008
Bisect
48.765, -1, -1, 399.689, 213.263, 297, 180, 0, 0, 1, 22.2923, 180, 415.939, 225.606, 297, -180, 5.86862e-05, 0.00019702
109.391, -1, -2, 401.495, -244.537, 297, 180, 0, 0, 1, 22.9976, 185, 415.541, -231.275, 297, -180, 5.86955e-05, 0.000197008
Fine Spiral Search
134.949, 0, 0, 365.139, 225.65, 297, 180, 0, 0, 1, 7.58704, 141, 365.46, 226.481, 297, -180, 5.86912e-05, 0.000197014
147.391, 0, 1, 365.062, -230.4, 297, -180, 5.86912e-05, 0.000197014, 1, 9.31629e-05, 1, 365.063, -230.4, 297, -180, 5.86848e-05, 0.000197018
152.384, 1, 0, 365.46, 226.481, 297, -180, 5.86912e-05, 0.000197014, 1, 9.07943e-05, 1, 365.46, 226.481, 297, -180, 5.86849e-05, 0.000197018
157.355, 1, 1, 365.063, -230.4, 297, -180, 5.86848e-05, 0.000197018, 1, 0.00224973, 1, 365.065, -227.932, 297, -180, 5.86707e-05, 0.000197031
