Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.371, -2, -1, 454.349, 264.47, 297, 180, 0, 0, 1, 0.558629, 3, 464.348, 264.471, 297, -180, 5.86871e-05, 0.000197021
Bisect
21.288, -1, -1, 464.348, 264.471, 297, 180, 0, 0, 1, 22.9836, 183, 475.522, 253.628, 297, -180, 5.86871e-05, 0.000197021
51.423, -1, -2, 464.271, -191.581, 297, 180, 0, 0, 1, 23.6954, 190, 476.561, -203.537, 297, -180, 5.86777e-05, 0.000197008
Fine Spiral Search
77.838, 0, 0, 424.722, 253.513, 297, 180, 0, 0, 1, 3.07961, 61, 425.317, 255.195, 297, -180, 5.86686e-05, 0.000197017
85.856, 0, 1, 426.356, -201.969, 297, -180, 5.86686e-05, 0.000197017, 1, 0.000391995, 1, 426.35, -199.276, 297, -180, 5.86871e-05, 0.000197005
90.601, 1, 0, 425.317, 255.195, 297, -180, 5.86686e-05, 0.000197017, 1, 0.000120401, 1, 425.318, 254.9, 297, -180, 5.86706e-05, 0.000197004
95.468, 1, 1, 426.35, -199.276, 297, -180, 5.86871e-05, 0.000197005, 1, 11.3043, 221, 427.343, -199.661, 297, -180, 5.86859e-05, 0.000197024
