Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.348, -2, -1, 440.955, 174.824, 297, 180, 0, 0, 1, 1.22277, 5, 440.956, 184.824, 297, -180, 5.86704e-05, 0.000197012
45.209, -2, -2, 438.015, -283.924, 297, 180, 0, 0, 1, 3.85269, 13, 458.014, -273.954, 297, -180, 5.86766e-05, 0.000197017
Bisect
14.93, -1, -1, 440.956, 184.824, 297, 180, 0, 0, 1, 22.7719, 187, 459.706, 195.323, 297, -180, 5.86683e-05, 0.000197009
49.455, -1, -2, 458.014, -273.954, 297, 180, 0, 0, 1, 23.292, 186, 458.742, -262.104, 297, -180, 5.86766e-05, 0.000197016
Fine Spiral Search
75.326, 0, 0, 408.906, 195.43, 297, 180, 0, 0, 1, 7.83585, 143, 408.624, 196.441, 297, -180, 5.86849e-05, 0.000197014
88.017, 0, 1, 407.66, -260.986, 297, -180, 5.86849e-05, 0.000197014, 1, 0.113909, 3, 407.681, -260.985, 297, -180, 5.86851e-05, 0.000197019
93.017, 1, 0, 408.624, 196.441, 297, -180, 5.86849e-05, 0.000197014, 1, 0.000121585, 1, 408.624, 196.441, 297, -180, 5.86889e-05, 0.000197014
97.997, 1, 1, 407.681, -260.985, 297, -180, 5.86851e-05, 0.000197019, 1, 0.103494, 3, 407.691, -260.985, 297, -180, 5.86842e-05, 0.000196998
