Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.34, -2, -1, 499.997, 300.088, 297, 180, 0, 0, 1, 12.6451, 39, 469.998, 320.089, 297, -180, 5.86749e-05, 0.000197027
68.338, -2, -2, 508.719, -157.965, 297, 180, 0, 0, 1, 5.75128, 19, 488.72, -147.964, 297, -180, 5.86913e-05, 0.000197022
Bisect
33.362, -1, -1, 469.998, 320.089, 297, 180, 0, 0, 1, 27.3835, 222, 454.999, 305.622, 297, -180, 5.86786e-05, 0.000197028
74.45, -1, -2, 488.72, -147.964, 297, 180, 0, 0, 1, 27.2029, 222, 472.97, -153.454, 297, -180, 5.86913e-05, 0.000197022
Fine Spiral Search
104.315, 0, 0, 404.238, 303.635, 297, 180, 0, 0, 1, 21.6396, 397, 401.74, 308.635, 297, -180, 5.86819e-05, 0.000197014
130.924, 0, 1, 419.711, -150.441, 297, -180, 5.86819e-05, 0.000197014, 1, 18.4767, 339, 415.21, -151.443, 297, -180, 5.86848e-05, 0.000197018
154.386, 1, 0, 401.74, 308.635, 297, -180, 5.86819e-05, 0.000197014, 1, 0.000299621, 1, 401.74, 308.635, 297, -180, 5.86851e-05, 0.000197016
159.257, 1, 1, 415.21, -151.443, 297, -180, 5.86848e-05, 0.000197018, 1, 0.108257, 3, 415.211, -151.44, 297, -180, 5.86929e-05, 0.000197014
