Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
20.589, -2, -1, 416.095, 313.637, 297, 180, 0, 0, 1, 3.46072, 13, 436.126, 323.771, 297.05, -179.985, -0.0185544, 0.00739678
58.452, -2, -2, 423.218, -144.444, 297, 180, 0, 0, 1, 9.12985, 31, 453.203, -124.444, 297.026, -179.998, -0.00646199, 0.00879589
Bisect
24.416, -1, -1, 436.126, 323.771, 297, 180, 0, 0, 1, 26.5486, 218, 443.516, 336.442, 297.045, -179.997, -0.0123887, 0.00406671
67.95, -1, -2, 453.203, -124.444, 297, 180, 0, 0, 1, 27.1492, 224, 463.124, -122.473, 296.993, -179.994, -0.00480986, 0.000541816
Fine Spiral Search
97.642, 0, 0, 392.763, 334.274, 297, 180, 0, 0, 1, 69.4113, 1293, 387.016, 338.235, 297.177, -179.986, -0.0235296, 0.00361963
171.931, 0, 1, 406.624, -120.68, 297.177, -179.986, -0.0235296, 0.00361963, 1, 8.59118, 161, 403.934, -119.328, 297.2, -179.991, -0.0296625, -0.0151924
185.284, 1, 0, 387.016, 338.235, 297.177, -179.986, -0.0235296, 0.00361963, 1, 0.103496, 3, 387.03, 338.328, 297.165, -179.987, -0.0272685, 0.00563078
190.168, 1, 1, 403.934, -119.328, 297.2, -179.991, -0.0296625, -0.0151924, 1, 45.0347, 827, 403.185, -119.319, 297.011, -179.97, -0.00636341, -0.0103709
