Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
13.186, -2, -1, 423.256, 173.117, 297, 180, 0, 0, 1, 3.76235, 13, 443.256, 183.119, 297, -180, 5.87004e-05, 0.000197023
48.071, -2, -2, 419.515, -285.625, 297, 180, 0, 0, 1, 3.75483, 13, 439.515, -275.623, 297, -180, 5.87053e-05, 0.000197019
Bisect
17.313, -1, -1, 443.256, 183.119, 297, 180, 0, 0, 1, 23.1841, 185, 444.971, 194.045, 297, -180, 5.86954e-05, 0.000197024
52.191, -1, -2, 439.515, -275.623, 297, 180, 0, 0, 1, 23.2067, 185, 444.112, -263.863, 297, -180, 5.86994e-05, 0.000197015
Fine Spiral Search
77.932, 0, 0, 394.171, 194.14, 297, 180, 0, 0, 1, 5.00164, 93, 396.85, 194.381, 297, -180, 5.86889e-05, 0.000197017
87.792, 0, 1, 395.992, -263.527, 297, -180, 5.86889e-05, 0.000197017, 1, 2.09517, 39, 394.927, -262.091, 297, -180, 5.86888e-05, 0.000197011
94.845, 1, 0, 396.85, 194.381, 297, -180, 5.86889e-05, 0.000197017, 1, 0.000637534, 1, 396.85, 194.383, 297, -180, 5.8687e-05, 0.000197006
99.815, 1, 1, 394.927, -262.091, 297, -180, 5.86888e-05, 0.000197011, 1, 0.000129481, 1, 394.927, -262.091, 297, -180, 5.86837e-05, 0.000197019
