Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
19.153, -2, -1, 384.313, 185.072, 297, 180, 0, 0, 1, 3.77758, 13, 404.313, 195.073, 297, -180, 5.86787e-05, 0.000197017
54.547, -2, -2, 375.12, -273.396, 297, 180, 0, 0, 1, 9.88544, 29, 405.12, -273.394, 297, -180, 5.86725e-05, 0.000197014
Bisect
23.306, -1, -1, 404.313, 195.073, 297, 180, 0, 0, 1, 23.7262, 192, 421.099, 197.074, 297, -180, 5.86787e-05, 0.000197018
64.805, -1, -2, 405.12, -273.394, 297, 180, 0, 0, 1, 22.4764, 182, 419.933, -260.104, 297, -180, 5.86725e-05, 0.000197014
Fine Spiral Search
89.859, 0, 0, 370.299, 197.204, 297, 180, 0, 0, 1, 0.882297, 17, 370.818, 197.886, 297, -180, 5.86806e-05, 0.000197017
95.715, 0, 1, 369.652, -259.293, 297, -180, 5.86806e-05, 0.000197017, 1, 7.3425e-05, 1, 369.652, -259.293, 297, -180, 5.86838e-05, 0.000197012
100.691, 1, 0, 370.818, 197.886, 297, -180, 5.86806e-05, 0.000197017, 1, 0.000311464, 1, 370.817, 197.886, 297, -180, 5.86809e-05, 0.000197026
105.669, 1, 1, 369.652, -259.293, 297, -180, 5.86838e-05, 0.000197012, 1, 0.106446, 3, 369.652, -259.293, 297, -180, 5.86704e-05, 0.000197019
