Goal, RMMASq1
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
12.722, -2, -1, 460.55, 216.277, 297, 180, 0, 0, 1, 21.1205, 63, 450.549, 256.277, 297, -180, 5.8689e-05, 0.000197023
68.699, -2, -2, 458.942, -244.503, 297, 180, 0, 0, 1, 20.9517, 63, 448.941, -204.502, 297, -180, 5.86828e-05, 0.000197019
Bisect
34.232, -1, -1, 450.549, 256.277, 297, 180, 0, 0, 1, 26.4636, 217, 436.236, 272.276, 297, -180, 5.86811e-05, 0.000197024
90.008, -1, -2, 448.941, -204.502, 297, 180, 0, 0, 1, 23.2874, 188, 441.842, -186.503, 297, -180, 5.86828e-05, 0.000197019
Fine Spiral Search
115.861, 0, 0, 385.439, 271.656, 297, 180, 0, 0, 1, 31.7497, 581, 379.439, 276.789, 297, -180, 5.8683e-05, 0.000197016
152.57, 0, 1, 385.046, -181.99, 297, -180, 5.8683e-05, 0.000197016, 1, 18.4815, 339, 380.546, -182.991, 297, -180, 5.86973e-05, 0.000197015
176.015, 1, 0, 379.439, 276.789, 297, -180, 5.8683e-05, 0.000197016, 1, 0.000115269, 1, 379.44, 276.791, 297, -180, 5.86905e-05, 0.000197017
180.879, 1, 1, 380.546, -182.991, 297, -180, 5.86973e-05, 0.000197015, 1, 11.8536, 219, 379.534, -182.141, 297, -180, 5.8686e-05, 0.000197018
