Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
12.443, -2, -1, 425.187, 187.478, 297, 180, 0, 0, 1, 3.86155, 13, 445.187, 197.481, 297, -180, 5.86747e-05, 0.000197004
47.588, -2, -2, 416.229, -270.206, 297, 180, 0, 0, 1, 3.77477, 13, 436.229, -260.205, 297, -180, 5.86769e-05, 0.000197018
Bisect
16.673, -1, -1, 445.187, 197.481, 297, 180, 0, 0, 1, 23.3208, 186, 452.143, 208.828, 297, -180, 5.86747e-05, 0.000197004
51.737, -1, -2, 436.229, -260.205, 297, 180, 0, 0, 1, 22.7069, 182, 443.979, -248.879, 297, -180, 5.86769e-05, 0.000197018
Fine Spiral Search
76.991, 0, 0, 401.351, 209.734, 297, 180, 0, 0, 1, 0.320394, 7, 401.377, 209.963, 297, -180, 5.8686e-05, 0.00019702
82.277, 0, 1, 393.213, -247.744, 297, -180, 5.8686e-05, 0.00019702, 1, 0.957001, 19, 392.713, -246.743, 297, -180, 5.86748e-05, 0.00019702
88.127, 1, 0, 401.377, 209.963, 297, -180, 5.8686e-05, 0.00019702, 1, 0.000150008, 1, 401.377, 209.963, 297, -180, 5.86847e-05, 0.000197021
92.997, 1, 1, 392.713, -246.743, 297, -180, 5.86748e-05, 0.00019702, 1, 0.00014685, 1, 392.758, -244.348, 297, -180, 5.86829e-05, 0.000197024
