Goal, RMMASq2
time, iter, marker, init_x, init_y, init_z, init_xrot, init_yrot, init_zrot,ok, time_elapsed, steps,x, y, z, xrot, yrot, zrot
Coarse Spiral Search
42.297, -2, -2, 419.969, -295.362, 297, 180, 0, 0, 1, 0.657877, 3, 429.968, -295.362, 297, -180, 5.86816e-05, 0.000197011
Bisect
13.323, -1, -1, 424.51, 163.373, 297, 180, 0, 0, 1, 21.2709, 172, 437.345, 179.146, 297, -180, 5.86913e-05, 0.000197018
43.323, -1, -2, 429.968, -295.362, 297, 180, 0, 0, 1, 21.0622, 168, 435.371, -278.862, 297, -180, 5.86816e-05, 0.000197011
Fine Spiral Search
66.916, 0, 0, 386.545, 179.365, 297, 180, 0, 0, 1, 8.44782e-05, 1, 386.561, 179.223, 297, -180, 5.86788e-05, 0.000197037
71.879, 0, 1, 384.587, -278.785, 297, -180, 5.86788e-05, 0.000197037, 1, 0.878936, 17, 385.066, -277.785, 297, -180, 5.86736e-05, 0.000197018
77.84, 1, 0, 386.561, 179.223, 297, -180, 5.86788e-05, 0.000197037, 1, 0.214313, 5, 386.563, 179.72, 297, -180, 5.86736e-05, 0.000197017
83.019, 1, 1, 385.066, -277.785, 297, -180, 5.86736e-05, 0.000197018, 1, 8.72415e-05, 1, 385.067, -277.785, 297, -180, 5.86703e-05, 0.000197022
