-0.172594532,0.501866466,0,0,-1.038291134,0
-1.551495222,0.552921148,0,0,-0.840580764,0
-0.473637076,0.102422379,0,0,1.965717893,0
0.741414677,-0.941054283,0,0,0.816052403,0
-0.267707761,0.983676297,0,0,-0.605103193,0
-0.955703028,-0.612068315,0,0,1.110426562,0
-1.28827256,-0.170384645,0,0,0.540867013,0
-1.559119665,0.315084194,0,0,0.183731986,0
-1.001888571,-1.190782306,0,0,-0.246489086,0
-0.717977737,-1.078300361,0,0,1.289568304,0
-0.993304338,-1.295074312,0,0,2.188715907,0
-0.489588776,-0.251988232,0,0,-0.534652108,0
0.312708812,0.157770581,0,0,0.76971949,0
-0.417109879,-0.227742098,0,0,0.993518179,0
0.11621052,-0.310935842,0,0,0.559474147,0
0.407228695,0.860316352,0,0,-1.092973871,0
-0.022114591,0.191739949,0,0,-0.759039548,0
-0.67377654,-0.687969136,0,0,0.321811694,0
-0.771875675,-0.847235732,0,0,0.161470181,0
0.157666099,0.988496948,0,0,-1.063952678,0
0.596831071,-0.799697006,0,0,-1.530283726,0
0.287789864,0.694711566,0,0,2.691744162,0
-0.49633167,0.050159249,0,0,-0.557773442,0
0.48152883,1.60633138,0,0,0.262488437,0
-1.187448049,-0.351849633,0,0,1.070901382,0
0.600024206,-0.951572355,0,0,-0.846511935,0
0.373742175,-0.293575269,0,0,-0.772755028,0
0.534464401,-0.405222595,0,0,1.531449633,0
-0.05728742,-1.230528283,0,0,0.30902009,0
0.315869786,-0.182461588,0,0,1.861589372,0
0.862952716,1.347980558,0,0,0.510970405,0
0.366122998,0.902997998,0,0,-0.748797921,0
1.201499818,-2.117961255,0,0,0.160279532,0
-0.059570591,-0.915523189,0,0,0.268595355,0
-0.290846971,-0.524716356,0,0,2.009209857,0
-0.572967432,1.416156673,0,0,0.327447639,0
0.388117176,-0.324935099,0,0,1.286341912,0
1.908840205,0.139196036,0,0,0.700577865,0
-1.209515987,-0.308936083,0,0,-1.028809665,0
0.290540554,-0.04685091,0,0,0.050047975,0
-0.605057162,-1.815156489,0,0,-0.194547658,0
1.315538141,-0.017815713,0,0,-0.312876972,0
-0.145395224,-2.261276031,0,0,-1.85153789,0
1.146706793,-1.433997307,0,0,-0.660887299,0
-0.063894178,0.667688574,0,0,-0.617943376,0
-1.163314873,-0.571318745,0,0,0.585618299,0
0.738966248,-0.157510814,0,0,-1.17785159,0
-2.886228144,-0.819095103,0,0,0.788455796,0
0.251161931,-0.439150602,0,0,0.553919777,0
1.119886888,0.016160189,0,0,0.911017854,0
0.492546144,-0.24279309,0,0,-0.860916018,0
0.066791635,1.625321141,0,0,1.302982415,0
-0.269678121,0.093599891,0,0,2.983048832,0
-0.35712378,0.644879146,0,0,-1.241058973,0
-0.171305047,1.240410759,0,0,0.535384687,0
0.282738521,0.975850009,0,0,-0.057937752,0
-1.065670068,-1.660562149,0,0,-0.63836127,0
-1.541957319,1.3624852,0,0,0.587948366,0
-0.011227323,0.148238386,0,0,0.711219291,0
0.785029063,0.246621155,0,0,0.388950354,0
1.469838594,-0.644954825,0,0,-2.078266488,0
-1.151358644,-0.352439276,0,0,-0.200611126,0
0.356893003,0.500177713,0,0,0.63512744,0
-1.137064775,-1.360416854,0,0,-0.235950818,0
0.482425564,-0.237211543,0,0,1.49887678,0
-0.706099276,0.42330932,0,0,0.62835778,0
0.253554877,0.712096829,0,0,-1.900550266,0
0.452122901,-0.622591708,0,0,0.31473601,0
0.394326663,0.070405909,0,0,0.968797788,0
1.36362743,0.040664374,0,0,0.894666397,0
-2.133325049,-0.830953339,0,0,1.485254899,0
1.068164437,-0.641115207,0,0,-1.407884164,0
-0.751189361,1.091774709,0,0,0.142597821,0
-0.510584837,0.94231787,0,0,-0.956582509,0
0.64492283,0.969016412,0,0,-0.203449802,0
-0.756080773,-1.602884528,0,0,0.303125306,0
-0.289335248,1.00009937,0,0,0.326202278,0
-0.806149962,-0.137644994,0,0,-1.486974487,0
-0.227804199,-1.293911201,0,0,-1.496125321,0
-0.336597093,0.644542085,0,0,0.323480413,0
0.059943468,-1.561847874,0,0,0.069832588,0
0.013840164,0.637838809,0,0,2.263335643,0
0.130914928,0.482087293,0,0,0.40185327,0
0.646231449,0.737406697,0,0,0.62358924,0
0.792496026,0.117855435,0,0,-1.604769184,0
-0.244784342,0.173018079,0,0,-0.118150007,0
-0.839876653,-0.193445172,0,0,-1.400745294,0
-0.533080495,-2.609042407,0,0,1.409117572,0
0.927903614,0.870719899,0,0,0.26827033,0
-0.182003059,-1.120347248,0,0,-0.689544283,0
0.041956626,-1.189776945,0,0,1.350894775,0
0.514856276,-0.671469759,0,0,0.756351775,0
0.735412532,-1.929341731,0,0,0.365815189,0
-0.41629243,1.683496925,0,0,1.073579823,0
1.163637864,2.475633429,0,0,0.620319631,0
0.375875796,-0.970151087,0,0,-1.078910692,0
0.737627352,-0.498934382,0,0,0.594449303,0
-0.676332382,0.390359537,0,0,-1.126967603,0
-0.863213474,-1.110435028,0,0,0.711030516,0
-0.417027052,0.766319346,0,0,-1.760219578,0
0.680877154,0.617470186,0,0,-0.168256243,0
-0.754931846,-0.556729399,0,0,-1.52164876,0
0.504823801,0.221775164,0,0,0.497108213,0
-0.362681658,0.029904474,0,0,-1.036704882,0
-0.141361865,-1.707382413,0,0,-0.444918993,0
-1.446480875,-0.135002715,0,0,-2.191345947,0
-0.766891541,1.0818773,0,0,1.635651312,0
0.256174137,1.225928407,0,0,-1.153148873,0
1.459550156,-1.167380172,0,0,0.571805575,0
-1.541244075,-0.531528565,0,0,-0.102601092,0
-0.819195528,1.082046587,0,0,-0.252533868,0
-0.146164665,0.251342984,0,0,-0.639481476,0
1.439092003,-0.020164207,0,0,-1.036340369,0
0.630401453,1.205564834,0,0,1.247628894,0
-0.567525267,1.920518927,0,0,1.714989317,0
0.276519246,0.456813338,0,0,0.901314515,0
-0.054690482,-1.290158945,0,0,-0.608691709,0
0.78492111,-0.195801156,0,0,-1.019875683,0
-2.083168217,-1.633773757,0,0,1.084977147,0
-1.218181047,1.395484395,0,0,-0.506341367,0
0.071349992,1.012635253,0,0,-0.148732069,0
-1.327696015,1.904495672,0,0,-0.074051517,0
-0.311393808,0.052985645,0,0,0.768670539,0
0.176214685,0.264926458,0,0,-0.587695032,0
0.182991347,-0.404062494,0,0,1.005139087,0
0.600144826,-0.913594954,0,0,1.114485621,0
1.764510002,0.758008614,0,0,-0.808234724,0
1.068491738,0.011206758,0,0,-0.130093615,0
-1.118326723,0.160305201,0,0,-1.138960496,0
-0.033014134,-1.013834611,0,0,1.589021288,0
0.313589711,0.573775007,0,0,-0.644253604,0
-0.551373826,1.093109098,0,0,0.901665423,0
-1.358026963,0.474157778,0,0,0.619385348,0
0.352001392,-0.315356459,0,0,-1.162136645,0
-0.408730711,-0.696176672,0,0,-0.006753507,0
-0.238544882,-1.260528089,0,0,0.22772706,0
-0.842838467,0.341856688,0,0,-0.181023331,0
-0.563558637,-0.966448059,0,0,0.11383903,0
-0.290955893,-1.191281486,0,0,0.741896755,0
0.027779661,0.278927573,0,0,0.575597648,0
-0.647958822,1.194348632,0,0,0.7335803,0
-0.460873326,-0.427177398,0,0,0.066399973,0
-0.447374158,-1.25705206,0,0,0.25968396,0
-1.151131575,-0.089517764,0,0,-0.244818353,0
1.715986023,-1.300996796,0,0,-1.216848525,0
-2.234233375,-1.222452689,0,0,-0.337165051,0
-0.815501115,0.461199543,0,0,-0.34794859,0
-0.865613684,1.108714616,0,0,-0.415416388,0
